station,valid,tmpf,relh,wd,ws,visibility
OBBI,5/13/19 23:00,87.8,29.18,230,6,6.21
OBBI,5/13/19 23:30,86,30.9,240,3,6.21
OBBI,5/14/19 0:00,86,35.25,230,8,6.21
OBBI,5/14/19 0:30,86,37.62,240,6,6.21
OBBI,5/14/19 1:00,86,35.25,230,5,6.21
OBBI,5/14/19 1:30,86,33.01,260,3,6.21
OBBI,5/14/19 2:00,86,30.9,240,4,6.21
OBBI,5/14/19 2:30,86,30.9,250,5,6.21
OBBI,5/14/19 3:00,87.8,27.29,260,8,6.21
OBBI,5/14/19 3:30,87.8,27.29,270,7,6.21
OBBI,5/14/19 4:00,87.8,29.18,270,9,6.21
OBBI,5/14/19 4:30,87.8,35.53,270,9,6.21
OBBI,5/14/19 5:00,89.6,25.79,270,9,6.21
OBBI,5/14/19 5:30,91.4,26.05,270,10,6.21
OBBI,5/14/19 6:00,89.6,27.56,270,12,4.97
OBBI,5/14/19 6:30,91.4,31.72,270,10,4.35
OBBI,5/14/19 7:00,95,28.37,270,10,4.35
OBBI,5/14/19 7:30,96.8,25.15,290,11,3.11
OBBI,5/14/19 8:00,98.6,25.41,280,10,2.17
OBBI,5/14/19 8:30,98.6,25.41,300,13,1.55
OBBI,5/14/19 9:00,98.6,23.81,310,14,1.55
OBBI,5/14/19 9:30,96.8,26.84,340,13,1.55
OBBI,5/14/19 10:00,98.6,20.87,330,14,1.55
OBBI,5/14/19 10:30,100.4,22.54,350,15,1.55
OBBI,5/14/19 11:00,100.4,18.48,350,16,1.86
OBBI,5/14/19 11:30,98.6,20.87,350,16,1.86
OBBI,5/14/19 12:00,96.8,23.55,360,13,1.86
OBBI,5/14/19 12:30,95,24.89,360,14,2.49
OBBI,5/14/19 13:00,93.2,29.99,360,13,3.73
OBBI,5/14/19 13:30,91.4,29.72,360,11,4.97
OBBI,5/14/19 14:00,91.4,29.72,360,9,4.97
OBBI,5/14/19 14:30,91.4,29.72,360,7,6.21
OBBI,5/14/19 15:00,89.6,29.45,350,6,6.21
OBBI,5/14/19 15:30,89.6,29.45,330,3,6.21
OBBI,5/14/19 16:00,89.6,27.56,0,0,6.21
OBBI,5/14/19 16:30,89.6,27.56,320,3,6.21
OBBI,5/14/19 17:00,89.6,27.56,M,2,6.21
OBBI,5/14/19 17:30,89.6,27.56,M,2,6.21
OBBI,5/14/19 18:00,89.6,27.56,250,2,6.21
OBBI,5/14/19 18:30,89.6,29.45,210,3,6.21
OBBI,5/14/19 19:00,87.8,35.53,M,2,6.21
OBBI,5/14/19 19:30,89.6,27.56,220,4,6.21
OBBI,5/14/19 20:00,89.6,29.45,220,4,6.21
OBBI,5/14/19 20:30,87.8,35.53,220,4,6.21
OBBI,5/14/19 21:00,86,48.58,200,4,6.21
OBBI,5/14/19 21:30,86,48.58,210,3,6.21
OBBI,5/14/19 22:00,87.8,40.41,230,6,5.59
OBBI,5/14/19 22:30,87.8,37.9,230,8,5.59
OBBI,5/14/19 23:00,86,40.14,240,5,5.59
OBBI,5/14/19 23:30,86,35.25,240,3,6.21
OBBI,5/15/19 0:00,86,35.25,230,5,6.21
OBBI,5/15/19 0:30,86,40.14,220,6,6.21
OBBI,5/15/19 1:00,86,37.62,230,6,6.21
OBBI,5/15/19 1:30,86,33.01,230,7,6.21
OBBI,5/15/19 2:00,84.2,37.35,M,2,6.21
OBBI,5/15/19 2:30,82.4,34.69,0,0,6.21
OBBI,5/15/19 3:00,87.8,29.18,230,4,6.21
OBBI,5/15/19 3:30,89.6,27.56,250,3,6.21
OBBI,5/15/19 4:00,91.4,22.78,280,5,6.21
OBBI,5/15/19 4:30,91.4,19.89,270,7,6.21
OBBI,5/15/19 5:00,91.4,22.78,260,6,6.21
OBBI,5/15/19 5:30,95,17.78,260,5,6.21
OBBI,5/15/19 6:00,96.8,14.65,260,7,6.21
OBBI,5/15/19 6:30,98.6,13.87,260,8,6.21
OBBI,5/15/19 7:00,100.4,12.25,250,7,6.21
OBBI,5/15/19 7:30,100.4,13.14,290,9,6.21
OBBI,5/15/19 8:00,100.4,13.14,280,9,6.21
OBBI,5/15/19 8:30,102.2,13.34,260,10,6.21
OBBI,5/15/19 9:00,104,11,270,10,6.21
OBBI,5/15/19 9:30,100.4,17.28,10,12,6.21
OBBI,5/15/19 10:00,95,20.38,10,12,6.21
OBBI,5/15/19 10:30,93.2,28.1,360,12,6.21
OBBI,5/15/19 11:00,93.2,29.99,10,11,6.21
OBBI,5/15/19 11:30,91.4,36.08,360,10,6.21
OBBI,5/15/19 12:00,93.2,31.99,340,12,6.21
OBBI,5/15/19 12:30,91.4,36.08,350,12,6.21
OBBI,5/15/19 13:00,91.4,36.08,340,11,6.21
OBBI,5/15/19 13:30,91.4,36.08,340,8,6.21
OBBI,5/15/19 14:00,91.4,36.08,330,10,6.21
OBBI,5/15/19 14:30,91.4,33.84,330,9,6.21
OBBI,5/15/19 15:00,91.4,31.72,350,7,6.21
OBBI,5/15/19 15:30,89.6,35.81,350,6,6.21
OBBI,5/15/19 16:00,89.6,35.81,350,5,6.21
OBBI,5/15/19 16:30,89.6,33.56,350,3,6.21
OBBI,5/15/19 17:00,87.8,35.53,0,0,6.21
OBBI,5/15/19 17:30,89.6,27.56,360,3,6.21
OBBI,5/15/19 18:00,89.6,22.53,M,2,6.21
OBBI,5/15/19 18:30,89.6,22.53,M,2,6.21
OBBI,5/15/19 19:00,89.6,22.53,M,1,6.21
OBBI,5/15/19 19:30,91.4,21.29,0,0,6.21
OBBI,5/15/19 20:00,89.6,25.79,M,1,6.21
OBBI,5/15/19 20:30,91.4,26.05,M,3,6.21
OBBI,5/15/19 21:00,89.6,38.18,200,4,6.21
OBBI,5/15/19 21:30,87.8,40.41,210,4,6.21
OBBI,5/15/19 22:00,87.8,37.9,M,1,6.21
OBBI,5/15/19 22:30,89.6,29.45,210,5,6.21
OBBI,5/15/19 23:00,84.2,54.8,60,5,6.21
OBBI,5/15/19 23:30,82.4,74.28,120,3,6.21
OBBI,5/16/19 0:00,82.4,74.28,50,3,6.21
OBBI,5/16/19 0:30,82.4,74.28,110,3,6.21
OBBI,5/16/19 1:00,80.6,78.76,M,2,6.21
OBBI,5/16/19 1:30,80.6,83.66,M,2,6.21
OBBI,5/16/19 2:00,80.6,83.66,M,2,6.21
OBBI,5/16/19 2:30,80.6,83.66,70,4,6.21
OBBI,5/16/19 3:00,82.4,78.9,M,2,6.21
OBBI,5/16/19 3:30,86,48.58,230,3,6.21
OBBI,5/16/19 4:00,89.6,40.69,230,3,6.21
OBBI,5/16/19 4:30,93.2,31.99,M,1,6.21
OBBI,5/16/19 5:00,93.2,24.63,310,5,6.21
OBBI,5/16/19 5:30,87.8,62.47,90,8,6.21
OBBI,5/16/19 6:00,87.8,66.35,90,6,6.21
OBBI,5/16/19 6:30,89.6,59.01,100,5,6.21
OBBI,5/16/19 7:00,89.6,49.1,120,8,6.21
OBBI,5/16/19 7:30,93.2,41.23,110,5,6.21
OBBI,5/16/19 8:00,93.2,38.73,100,6,6.21
OBBI,5/16/19 8:30,95,32.27,100,6,6.21
OBBI,5/16/19 9:00,95,28.37,90,7,6.21
OBBI,5/16/19 9:30,95,28.37,90,9,6.21
OBBI,5/16/19 10:00,95,28.37,90,9,6.21
OBBI,5/16/19 10:30,93.2,28.1,80,9,6.21
OBBI,5/16/19 11:00,89.6,66.55,80,10,6.21
OBBI,5/16/19 11:30,89.6,62.68,80,10,6.21
OBBI,5/16/19 12:00,89.6,62.68,90,10,6.21
OBBI,5/16/19 12:30,89.6,59.01,90,9,6.21
OBBI,5/16/19 13:00,89.6,59.01,100,9,6.21
OBBI,5/16/19 13:30,89.6,52.23,110,8,6.21
OBBI,5/16/19 14:00,89.6,46.14,100,7,6.21
OBBI,5/16/19 14:30,91.4,33.84,110,6,6.21
OBBI,5/16/19 15:00,89.6,43.34,110,6,6.21
OBBI,5/16/19 15:30,89.6,43.34,110,5,6.21
OBBI,5/16/19 16:00,89.6,35.81,120,6,6.21
OBBI,5/16/19 16:30,89.6,40.69,120,6,6.21
OBBI,5/16/19 17:00,91.4,27.83,120,4,6.21
OBBI,5/16/19 17:30,89.6,40.69,120,6,6.21
OBBI,5/16/19 18:00,87.8,55.29,120,6,6.21
OBBI,5/16/19 18:30,86,66.15,110,8,6.21
OBBI,5/16/19 19:00,86,58.55,110,7,6.21
OBBI,5/16/19 19:30,87.8,43.07,120,7,6.21
OBBI,5/16/19 20:00,89.6,29.45,130,6,6.21
OBBI,5/16/19 20:30,89.6,33.56,130,7,6.21
OBBI,5/16/19 21:00,84.2,65.95,110,10,6.21
OBBI,5/16/19 21:30,84.2,58.32,110,13,6.21
OBBI,5/16/19 22:00,84.2,58.32,120,13,6.21
OBBI,5/16/19 22:30,84.2,54.8,140,10,6.21
OBBI,5/16/19 23:00,84.2,54.8,140,9,6.21
OBBI,5/16/19 23:30,84.2,48.32,140,11,6.21
OBBI,5/17/19 0:00,84.2,51.47,140,10,6.21
OBBI,5/17/19 0:30,84.2,54.8,130,9,6.21
OBBI,5/17/19 1:00,84.2,62.03,140,8,6.21
OBBI,5/17/19 1:30,84.2,58.32,150,6,6.21
OBBI,5/17/19 2:00,84.2,62.03,140,5,6.21
OBBI,5/17/19 2:30,84.2,58.32,140,9,6.21
OBBI,5/17/19 3:00,86,55.04,160,6,6.21
OBBI,5/17/19 3:30,84.2,62.03,190,8,6.21
OBBI,5/17/19 4:00,86,58.55,190,8,6.21
OBBI,5/17/19 4:30,87.8,55.29,180,8,6.21
OBBI,5/17/19 5:00,87.8,51.98,180,8,6.21
OBBI,5/17/19 5:30,91.4,43.61,170,8,6.21
OBBI,5/17/19 6:00,91.4,43.61,220,9,6.21
OBBI,5/17/19 6:30,91.4,40.96,210,7,6.21
OBBI,5/17/19 7:00,93.2,36.35,210,8,6.21
OBBI,5/17/19 7:30,95,28.37,200,9,6.21
OBBI,5/17/19 8:00,96.8,25.15,200,8,6.21
OBBI,5/17/19 8:30,98.6,20.87,200,8,6.21
OBBI,5/17/19 9:00,93.2,52.73,80,15,6.21
OBBI,5/17/19 9:30,91.4,38.45,100,17,6.21
OBBI,5/17/19 10:00,89.6,55.53,110,14,6.21
OBBI,5/17/19 10:30,91.4,38.45,120,13,6.21
OBBI,5/17/19 11:00,87.8,62.47,100,16,6.21
OBBI,5/17/19 11:30,91.4,55.77,100,15,6.21
OBBI,5/17/19 12:00,89.6,59.01,90,17,6.21
OBBI,5/17/19 12:30,87.8,66.35,80,14,6.21
OBBI,5/17/19 13:00,87.8,66.35,90,16,6.21
OBBI,5/17/19 13:30,87.8,62.47,90,16,6.21
OBBI,5/17/19 14:00,87.8,62.47,90,16,6.21
OBBI,5/17/19 14:30,87.8,62.47,100,16,6.21
OBBI,5/17/19 15:00,87.8,58.78,100,15,6.21
OBBI,5/17/19 15:30,87.8,58.78,100,14,6.21
OBBI,5/17/19 16:00,86,70.27,110,13,6.21
OBBI,5/17/19 16:30,86,70.27,110,9,6.21
OBBI,5/17/19 17:00,86,70.27,120,9,6.21
OBBI,5/17/19 17:30,87.8,58.78,120,9,6.21
OBBI,5/17/19 18:00,87.8,55.29,120,9,6.21
OBBI,5/17/19 18:30,87.8,55.29,130,8,6.21
OBBI,5/17/19 19:00,86,62.25,120,8,6.21
OBBI,5/17/19 19:30,86,58.55,130,8,6.21
OBBI,5/17/19 20:00,86,58.55,140,5,6.21
OBBI,5/17/19 20:30,86,58.55,120,9,6.21
OBBI,5/17/19 21:00,86,58.55,130,8,6.21
OBBI,5/17/19 21:30,87.8,51.98,140,8,6.21
OBBI,5/17/19 22:00,87.8,55.29,130,5,6.21
OBBI,5/17/19 22:30,87.8,51.98,140,5,6.21
OBBI,5/17/19 23:00,89.6,43.34,140,8,6.21
OBBI,5/17/19 23:30,86,58.55,130,6,6.21
OBBI,5/18/19 0:00,87.8,48.84,140,5,6.21
OBBI,5/18/19 0:30,87.8,45.88,120,5,6.21
OBBI,5/18/19 1:00,86,51.72,M,1,6.21
OBBI,5/18/19 1:30,86,48.58,M,3,6.21
OBBI,5/18/19 2:00,84.2,65.95,360,3,6.21
OBBI,5/18/19 2:30,84.2,65.95,M,2,6.21
OBBI,5/18/19 3:00,86,62.25,M,1,6.21
OBBI,5/18/19 3:30,89.6,52.23,0,0,6.21
OBBI,5/18/19 4:00,91.4,36.08,M,4,6.21
OBBI,5/18/19 4:30,93.2,34.11,M,2,6.21
OBBI,5/18/19 5:00,93.2,38.73,M,2,6.21
OBBI,5/18/19 6:00,95,30.26,230,4,6.21
OBBI,5/18/19 6:30,95,34.39,270,6,6.21
OBBI,5/18/19 7:00,96.8,26.84,210,6,6.21
OBBI,5/18/19 7:30,96.8,34.66,M,4,6.21
OBBI,5/18/19 8:00,95,39,90,7,6.21
OBBI,5/18/19 8:30,93.2,38.73,90,7,6.21
OBBI,5/18/19 9:00,93.2,38.73,90,10,6.21
OBBI,5/18/19 9:30,93.2,41.23,90,10,6.21
OBBI,5/18/19 10:00,93.2,41.23,90,11,6.21
OBBI,5/18/19 10:30,93.2,43.88,80,12,6.21
OBBI,5/18/19 11:00,93.2,46.67,90,13,6.21
OBBI,5/18/19 11:30,91.4,55.77,90,11,6.21
OBBI,5/18/19 12:00,89.6,62.68,100,13,6.21
OBBI,5/18/19 12:30,89.6,55.53,100,14,6.21
OBBI,5/18/19 13:00,89.6,52.23,100,15,6.21
OBBI,5/18/19 13:30,87.8,66.35,100,14,6.21
OBBI,5/18/19 14:00,86,70.27,100,12,6.21
OBBI,5/18/19 14:30,86,70.27,100,12,6.21
OBBI,5/18/19 15:00,87.8,62.47,100,10,6.21
OBBI,5/18/19 15:30,86,70.27,100,9,6.21
OBBI,5/18/19 16:00,86,66.15,110,11,6.21
OBBI,5/18/19 16:30,86,70.27,120,10,6.21
OBBI,5/18/19 17:00,86,66.15,120,9,6.21
OBBI,5/18/19 17:30,86,66.15,120,7,6.21
OBBI,5/18/19 18:00,87.8,62.47,120,9,6.21
OBBI,5/18/19 18:30,86,66.15,110,8,6.21
OBBI,5/18/19 19:00,86,62.25,110,6,6.21
OBBI,5/18/19 19:30,86,66.15,110,6,6.21
OBBI,5/18/19 20:00,86,66.15,90,7,6.21
OBBI,5/18/19 20:30,86,66.15,120,6,6.21
OBBI,5/18/19 21:00,87.8,55.29,160,7,6.21
OBBI,5/18/19 21:30,87.8,51.98,200,8,6.21
OBBI,5/18/19 22:00,87.8,43.07,200,8,6.21
OBBI,5/18/19 22:30,89.6,35.81,200,7,6.21
OBBI,5/18/19 23:00,87.8,37.9,190,8,6.21
OBBI,5/18/19 23:30,87.8,43.07,190,8,6.21
OBBI,5/19/19 0:00,87.8,45.88,170,8,6.21
OBBI,5/19/19 0:30,87.8,40.41,210,6,6.21
OBBI,5/19/19 1:00,87.8,40.41,210,5,6.21
OBBI,5/19/19 1:30,87.8,40.41,150,3,6.21
OBBI,5/19/19 2:00,86,48.58,200,4,6.21
OBBI,5/19/19 2:30,86,55.04,110,9,6.21
OBBI,5/19/19 3:00,86,51.72,120,8,6.21
OBBI,5/19/19 3:30,84.2,58.32,120,19,6.21
OBBI,5/19/19 4:00,84.2,54.8,120,16,6.21
OBBI,5/19/19 4:30,84.2,54.8,130,14,6.21
OBBI,5/19/19 5:00,84.2,54.8,140,9,6.21
OBBI,5/19/19 5:30,84.2,51.47,150,5,6.21
OBBI,5/19/19 6:00,84.2,48.32,90,7,6.21
OBBI,5/19/19 6:30,84.2,54.8,120,7,6.21
OBBI,5/19/19 7:00,86,55.04,120,9,6.21
OBBI,5/19/19 7:30,84.2,54.8,130,13,6.21
OBBI,5/19/19 8:00,86,51.72,120,10,6.21
OBBI,5/19/19 8:30,86,55.04,130,8,6.21
OBBI,5/19/19 9:00,86,58.55,120,10,6.21
OBBI,5/19/19 9:30,86,51.72,100,9,6.21
OBBI,5/19/19 10:00,86,55.04,80,6,6.21
OBBI,5/19/19 10:30,86,55.04,90,8,6.21
OBBI,5/19/19 11:00,87.8,51.98,80,10,6.21
OBBI,5/19/19 11:30,87.8,48.84,90,10,6.21
OBBI,5/19/19 12:00,87.8,48.84,90,13,6.21
OBBI,5/19/19 12:30,87.8,48.84,80,12,6.21
OBBI,5/19/19 13:00,87.8,48.84,90,9,6.21
OBBI,5/19/19 13:30,86,55.04,90,9,6.21
OBBI,5/19/19 14:00,87.8,48.84,90,9,6.21
OBBI,5/19/19 14:30,86,55.04,100,9,6.21
OBBI,5/19/19 15:00,86,51.72,90,7,6.21
OBBI,5/19/19 15:30,84.2,58.32,90,5,6.21
OBBI,5/19/19 16:00,84.2,62.03,90,4,6.21
OBBI,5/19/19 16:30,84.2,58.32,100,3,6.21
OBBI,5/19/19 17:00,84.2,65.95,80,5,6.21
OBBI,5/19/19 17:30,82.4,74.28,80,5,6.21
OBBI,5/19/19 18:00,82.4,74.28,90,4,6.21
OBBI,5/19/19 18:30,82.4,65.74,100,3,6.21
OBBI,5/19/19 19:00,82.4,69.9,100,4,6.21
OBBI,5/19/19 19:30,82.4,69.9,110,5,6.21
OBBI,5/19/19 20:00,82.4,69.9,100,4,6.21
OBBI,5/19/19 20:30,82.4,69.9,90,3,6.21
OBBI,5/19/19 21:00,80.6,74.11,0,0,6.21
OBBI,5/19/19 21:30,82.4,61.81,0,0,6.21
OBBI,5/19/19 22:00,82.4,65.74,0,0,6.21
OBBI,5/19/19 22:30,82.4,61.81,M,2,6.21
OBBI,5/19/19 23:00,82.4,58.08,M,1,6.21
OBBI,5/19/19 23:30,82.4,58.08,70,1,6.21
OBBI,5/20/19 0:00,82.4,58.08,110,2,6.21
OBBI,5/20/19 0:30,82.4,61.81,M,1,6.21
OBBI,5/20/19 1:00,80.6,65.54,M,1,6.21
OBBI,5/20/19 1:30,82.4,65.74,M,2,6.21
OBBI,5/20/19 2:00,78.8,69.52,M,2,6.21
OBBI,5/20/19 2:30,82.4,65.74,0,0,6.21
OBBI,5/20/19 3:00,82.4,61.81,0,0,6.21
OBBI,5/20/19 3:30,84.2,51.47,M,2,6.21
OBBI,5/20/19 4:00,86,48.58,270,3,6.21
OBBI,5/20/19 4:30,87.8,45.88,270,3,6.21
OBBI,5/20/19 5:00,89.6,40.69,330,5,6.21
OBBI,5/20/19 5:30,89.6,40.69,340,6,6.21
OBBI,5/20/19 6:00,89.6,31.45,360,7,6.21
OBBI,5/20/19 6:30,89.6,43.34,40,8,6.21
OBBI,5/20/19 7:00,89.6,52.23,40,7,6.21
OBBI,5/20/19 7:30,87.8,55.29,60,6,6.21
OBBI,5/20/19 8:00,89.6,52.23,60,6,6.21
OBBI,5/20/19 8:30,89.6,55.53,40,6,6.21
OBBI,5/20/19 9:00,89.6,55.53,50,7,6.21
OBBI,5/20/19 9:30,87.8,58.78,50,9,6.21
OBBI,5/20/19 10:00,87.8,62.47,60,8,6.21
OBBI,5/20/19 10:30,89.6,55.53,40,7,6.21
OBBI,5/20/19 11:00,89.6,52.23,50,7,6.21
OBBI,5/20/19 11:30,87.8,58.78,50,9,6.21
OBBI,5/20/19 12:00,87.8,62.47,70,7,6.21
OBBI,5/20/19 12:30,87.8,62.47,60,9,6.21
OBBI,5/20/19 13:00,86,66.15,60,10,6.21
OBBI,5/20/19 13:30,86,66.15,50,9,6.21
OBBI,5/20/19 14:00,86,66.15,70,6,6.21
OBBI,5/20/19 14:30,86,66.15,60,6,6.21
OBBI,5/20/19 15:00,84.2,74.44,90,6,6.21
OBBI,5/20/19 15:30,84.2,70.08,70,6,6.21
OBBI,5/20/19 16:00,84.2,74.44,50,4,5.59
OBBI,5/20/19 16:30,84.2,74.44,60,4,4.97
OBBI,5/20/19 17:00,84.2,74.44,M,2,4.97
OBBI,5/20/19 17:30,84.2,74.44,0,0,4.97
OBBI,5/20/19 18:00,86,70.27,270,12,4.97
OBBI,5/20/19 18:30,86,66.15,280,6,4.97
OBBI,5/20/19 19:00,86,58.55,270,5,3.11
OBBI,5/20/19 19:30,87.8,45.88,270,6,2.49
OBBI,5/20/19 20:00,87.8,43.07,260,3,2.49
OBBI,5/20/19 20:30,87.8,40.41,310,4,2.49
OBBI,5/20/19 21:00,87.8,43.07,340,4,2.49
OBBI,5/20/19 21:30,87.8,45.88,10,7,3.11
OBBI,5/20/19 22:00,86,51.72,M,3,3.11
OBBI,5/20/19 22:30,86,55.04,100,4,3.11
OBBI,5/20/19 23:00,86,55.04,80,4,3.11
OBBI,5/20/19 23:30,84.2,62.03,130,4,3.11
OBBI,5/21/19 0:00,86,55.04,130,3,3.11
OBBI,5/21/19 0:30,84.2,62.03,110,2,3.11
OBBI,5/21/19 1:00,84.2,58.32,50,6,3.11
OBBI,5/21/19 1:30,84.2,62.03,60,7,3.11
OBBI,5/21/19 2:00,84.2,74.44,60,5,3.11
OBBI,5/21/19 2:30,84.2,74.44,70,5,3.73
OBBI,5/21/19 3:00,84.2,70.08,90,6,3.73
OBBI,5/21/19 3:30,86,62.25,70,7,3.73
OBBI,5/21/19 4:00,87.8,48.84,40,5,3.73
OBBI,5/21/19 4:30,87.8,45.88,360,8,3.11
OBBI,5/21/19 5:00,87.8,45.88,340,8,3.11
OBBI,5/21/19 5:30,89.6,40.69,330,5,3.11
OBBI,5/21/19 6:00,91.4,38.45,20,5,3.11
OBBI,5/21/19 6:30,89.6,40.69,10,9,3.11
OBBI,5/21/19 7:00,91.4,33.84,20,5,3.11
OBBI,5/21/19 7:30,91.4,33.84,80,6,3.73
OBBI,5/21/19 8:00,95,28.37,40,4,3.73
OBBI,5/21/19 8:30,95,24.89,50,6,3.73
OBBI,5/21/19 9:00,95,26.58,360,5,3.73
OBBI,5/21/19 9:30,95,32.27,M,6,3.73
OBBI,5/21/19 10:00,93.2,34.11,90,8,3.73
OBBI,5/21/19 10:30,93.2,38.73,100,9,3.73
OBBI,5/21/19 11:00,91.4,40.96,100,8,3.73
OBBI,5/21/19 11:30,91.4,33.84,110,9,3.73
OBBI,5/21/19 12:00,93.2,34.11,110,9,3.73
OBBI,5/21/19 12:30,91.4,38.45,100,9,3.73
OBBI,5/21/19 13:00,91.4,43.61,110,9,3.73
OBBI,5/21/19 13:30,89.6,46.14,110,9,4.35
OBBI,5/21/19 14:00,89.6,49.1,110,9,4.35
OBBI,5/21/19 14:30,89.6,46.14,90,7,4.35
OBBI,5/21/19 15:00,87.8,58.78,80,8,4.35
OBBI,5/21/19 15:30,89.6,46.14,80,7,4.35
OBBI,5/21/19 16:00,87.8,45.88,80,6,4.97
OBBI,5/21/19 16:30,87.8,48.84,100,4,4.97
OBBI,5/21/19 17:00,87.8,48.84,90,4,6.21
OBBI,5/21/19 17:30,87.8,48.84,110,3,6.21
OBBI,5/21/19 18:00,87.8,55.29,90,3,6.21
OBBI,5/21/19 18:30,87.8,58.78,100,4,6.21
OBBI,5/21/19 19:00,87.8,55.29,90,5,6.21
OBBI,5/21/19 19:30,86,62.25,110,5,6.21
OBBI,5/21/19 20:00,87.8,55.29,120,5,6.21
OBBI,5/21/19 20:30,87.8,51.98,130,3,6.21
OBBI,5/21/19 21:00,89.6,46.14,160,2,6.21
OBBI,5/21/19 21:30,89.6,43.34,M,2,6.21
OBBI,5/21/19 22:00,87.8,51.98,190,3,6.21
OBBI,5/21/19 22:30,87.8,51.98,190,4,6.21
OBBI,5/21/19 23:00,87.8,58.78,190,5,6.21
OBBI,5/21/19 23:30,87.8,58.78,M,2,6.21
OBBI,5/22/19 0:00,87.8,51.98,200,3,6.21
OBBI,5/22/19 0:30,87.8,48.84,250,3,6.21
OBBI,5/22/19 1:00,87.8,48.84,M,2,6.21
OBBI,5/22/19 1:30,87.8,45.88,260,2,6.21
OBBI,5/22/19 2:00,87.8,43.07,290,4,6.21
OBBI,5/22/19 2:30,84.2,65.95,300,5,6.21
OBBI,5/22/19 3:00,86,62.25,310,7,6.21
OBBI,5/22/19 3:30,87.8,58.78,310,6,6.21
OBBI,5/22/19 4:00,87.8,58.78,290,5,6.21
OBBI,5/22/19 4:30,91.4,46.41,280,4,6.21
OBBI,5/22/19 5:00,89.6,52.23,310,9,6.21
OBBI,5/22/19 5:30,89.6,46.14,310,8,6.21
OBBI,5/22/19 6:00,91.4,36.08,300,6,6.21
OBBI,5/22/19 6:30,93.2,31.99,310,6,6.21
OBBI,5/22/19 7:00,95,32.27,310,10,6.21
OBBI,5/22/19 7:30,95,26.58,300,8,6.21
OBBI,5/22/19 8:00,93.2,41.23,320,12,6.21
OBBI,5/22/19 8:30,93.2,34.11,320,12,6.21
OBBI,5/22/19 9:00,93.2,34.11,320,13,6.21
OBBI,5/22/19 9:30,95,26.58,330,13,6.21
OBBI,5/22/19 10:00,95,28.37,330,13,6.21
OBBI,5/22/19 10:30,95,32.27,330,12,6.21
OBBI,5/22/19 11:00,95,30.26,330,11,6.21
OBBI,5/22/19 11:30,95,32.27,320,11,6.21
OBBI,5/22/19 12:00,93.2,34.11,330,11,6.21
OBBI,5/22/19 12:30,95,32.27,330,12,6.21
OBBI,5/22/19 13:00,95,32.27,330,10,6.21
OBBI,5/22/19 13:30,95,28.37,330,9,6.21
OBBI,5/22/19 14:00,93.2,34.11,340,8,6.21
OBBI,5/22/19 14:30,91.4,36.08,350,6,6.21
OBBI,5/22/19 15:00,91.4,40.96,360,5,6.21
OBBI,5/22/19 15:30,89.6,40.69,360,6,6.21
OBBI,5/22/19 16:00,89.6,38.18,350,6,6.21
OBBI,5/22/19 16:30,87.8,45.88,340,5,6.21
OBBI,5/22/19 17:00,87.8,45.88,340,5,6.21
OBBI,5/22/19 17:30,87.8,45.88,350,6,6.21
OBBI,5/22/19 18:00,87.8,43.07,350,3,6.21
OBBI,5/22/19 18:30,87.8,43.07,M,3,6.21
OBBI,5/22/19 19:00,87.8,43.07,M,2,6.21
OBBI,5/22/19 19:30,87.8,43.07,320,2,6.21
OBBI,5/22/19 20:00,86,40.14,M,1,6.21
OBBI,5/22/19 20:30,86,40.14,0,0,6.21
OBBI,5/22/19 21:00,87.8,43.07,240,2,6.21
OBBI,5/22/19 21:30,89.6,31.45,230,4,6.21
OBBI,5/22/19 22:00,87.8,43.07,220,5,6.21
OBBI,5/22/19 22:30,87.8,51.98,230,5,6.21
OBBI,5/22/19 23:00,87.8,51.98,230,5,6.21
OBBI,5/22/19 23:30,87.8,48.84,240,3,6.21
OBBI,5/23/19 0:00,87.8,48.84,230,4,6.21
OBBI,5/23/19 0:30,87.8,45.88,250,3,6.21
OBBI,5/23/19 1:00,87.8,43.07,250,4,6.21
OBBI,5/23/19 1:30,87.8,43.07,240,3,6.21
OBBI,5/23/19 2:00,87.8,43.07,240,4,6.21
OBBI,5/23/19 2:30,87.8,40.41,240,4,6.21
OBBI,5/23/19 3:00,87.8,43.07,230,6,6.21
OBBI,5/23/19 3:30,89.6,38.18,240,7,6.21
OBBI,5/23/19 4:00,89.6,35.81,240,6,6.21
OBBI,5/23/19 4:30,93.2,29.99,260,6,6.21
OBBI,5/23/19 5:00,93.2,29.99,260,7,6.21
OBBI,5/23/19 5:30,95,26.58,270,7,6.21
OBBI,5/23/19 6:00,95,30.26,270,7,6.21
OBBI,5/23/19 6:30,96.8,28.63,280,7,6.21
OBBI,5/23/19 7:00,98.6,25.41,280,7,6.21
OBBI,5/23/19 7:30,100.4,16.15,260,7,6.21
OBBI,5/23/19 8:00,102.2,15.3,270,7,6.21
OBBI,5/23/19 8:30,102.2,14.29,280,7,6.21
OBBI,5/23/19 9:00,102.2,15.3,310,8,6.21
OBBI,5/23/19 9:30,104,15.52,310,8,6.21
OBBI,5/23/19 10:00,104,13.54,M,4,6.21
OBBI,5/23/19 10:30,104,14.5,290,5,6.21
OBBI,5/23/19 11:00,102.2,15.3,340,8,6.21
OBBI,5/23/19 11:30,102.2,15.3,360,8,6.21
